size,time
45,0.484253000468016
54,0.715673999860883
59,1.40825800038874
79,1.79147199913859
83,0.884105000644922
87,0.584334999322891
102,1.15707399882376
103,0.574696000665426
113,1.69295999966562
126,1.24854200147092
142,0.94675799831748
148,0.729729000478983
178,0.726895000785589
179,1.67342999950051
194,0.702669000253081
199,1.40556900016963
202,0.667338000610471
214,1.51533400081098
215,2.17509900033474
219,0.807334000244737
222,0.776076000183821
243,0.790680000558496
247,1.10625200159848
254,0.629745999351144
261,0.968477999791503
269,0.681412000209093
278,0.581663999706507
281,1.23169999942184
285,1.0724720004946
286,47.6264389995486
287,1.20246400125325
288,0.742360999807715
290,0.620680999010801
295,0.612887999042869
297,1.40266900137067
302,1.21423699893057
303,1.35497299954295
304,0.68095900118351
306,0.858858000487089
311,1.1383120007813
318,0.643167000263929
327,0.957064999267459
331,0.954025000333786
335,1.74610100127757
341,1.18732399865985
345,1.23352400027215
355,1.31002300046384
359,0.772866999730468
365,1.35514800064266
372,0.49851099960506
375,0.693130001425743
376,0.556835999712348
378,1.36581300012767
391,0.515352999791503
395,0.665317000821233
397,0.64193999953568
399,1.27320599928498
400,2.3867429997772
408,0.625272000208497
423,0.535149998962879
436,0.736665999516845
442,0.746702000498772
446,0.712270999327302
451,0.616690000519156
457,1.07621900178492
475,1.25367300026119
476,1.33901400119066
501,1.16172800026834
535,1.28000400029123
537,0.49227499961853
560,1.36591699905694
570,0.776606000959873
576,0.948325000703335
586,1.01786199957132
590,0.478777000680566
591,1.01457300037146
602,1.08021700009704
605,0.833333000540733
616,0.904559999704361
650,0.616771999746561
654,1.68257699906826
658,0.867184000089765
665,1.53131899982691
666,1.29053399898112
679,0.952769000083208
682,0.98441700078547
684,0.720838999375701
686,1.42804899998009
689,1.12292199954391
690,1.78520799987018
694,0.471036000177264
696,0.931181000545621
707,1.38737599924207
733,0.842823999002576
740,1.29421299882233
753,0.687538001686335
761,0.583352001383901
765,1.01512300036848
766,0.819606000557542
767,1.05583699978888
768,0.523022999987006
769,0.74643199890852
771,0.905989000573754
772,1.01682099886239
786,1.2860659994185
791,0.754183998331428
801,0.894307998940349
806,1.41018299944699
807,1.47445400059223
814,0.812820000573993
815,0.65888600051403
820,0.678721999749541
828,0.936879999935627
842,0.772971998900175
846,0.491634998470545
850,0.98653700016439
856,0.847462998703122
862,1.15637099929154
865,1.16459500044584
905,1.42025399953127
911,1.61921599879861
919,0.787774000316858
930,1.03707700036466
941,1.30886599980295
944,0.638667000457644
949,0.88234700076282
951,0.991288000717759
952,1.20318600162864
955,1.55011699907482
960,1.24099700152874
961,0.801519999280572
964,1.02453999966383
966,1.49140599928796
968,1.11844299919903
970,0.93767299875617
974,0.742978999391198
985,0.922452999278903
1016,0.99795899912715
1034,0.802290000021458
1041,1.36708999983966
1042,1.22929500043392
1050,1.3263549990952
1051,0.777470000088215
1077,0.668249998241663
1079,1.14146800152957
1087,0.864846998825669
1103,0.95380700007081
1107,1.13037599995732
1113,0.834621001034975
1115,0.989695999771357
1124,0.780003000050783
1139,0.95159799978137
1143,1.41765600070357
1144,1.43729000166059
1160,0.780835999175906
1166,0.673382999375463
1192,1.1201749984175
1194,0.923481998965144
1198,1.15751699917018
1210,0.519835999235511
1215,0.91864399984479
1226,1.21663600020111
1227,0.702255001291633
1231,0.846855999901891
1236,1.12644100002944
1260,0.74605300091207
1264,0.918422000482678
1269,1.32889799959958
1291,0.914093000814319
1313,0.823840999975801
1315,0.80282000079751
1324,0.733155999332666
1337,1.75554299913347
1339,1.33409200049937
1343,0.652860999107361
1349,1.36306799948215
1362,0.707776000723243
1363,1.59702499955893
1376,0.939910998567939
1395,0.849906001240015
1402,0.590849999338388
1406,1.08774100057781
1424,0.988861998543143
1431,1.39517899975181
1432,0.827713999897242
1434,1.4657279998064
1439,0.683887001127005
1451,0.755912000313401
1453,2.78379300050437
1455,1.11129599995911
1460,0.94412500038743
1463,1.12870099954307
1465,0.854692999273539
1469,1.32417900115252
1473,1.18660899996758
1478,1.10446800105274
1490,1.04015500098467
1492,1.40131800062954
1499,1.21809899993241
1500,1.01337799988687
1506,1.26388500072062
1512,1.09924400039017
1513,1.32995000109077
1528,0.665494000539184
1543,0.941253999248147
1546,0.890199000015855
1549,1.39742300100625
1551,1.13608900085092
1556,0.903893999755382
1560,0.976169999688864
1562,1.28363700024784
1563,1.12604100070894
1571,0.90268100053072
1573,0.624225998297334
1583,0.677744001150131
1588,1.02626500092447
1602,0.747398000210524
1614,1.08345500007272
1616,0.641572000458837
1618,0.94127699919045
1625,0.809800000861287
1635,1.20280100032687
1654,1.25466799922287
1665,0.723259000107646
1669,1.10473899915814
1679,1.01607600040734
1708,1.00749099999666
1719,0.96662800014019
1728,0.673608001321554
1733,2.17668000049889
1735,1.1123719997704
1739,0.790491998195648
1742,1.58270700089633
1753,0.854383001103997
1763,1.05436899885535
1765,1.40290199965239
1781,1.17565499991179
1784,1.1691479999572
1788,1.66601100005209
1808,1.61675699986517
1824,0.81798099912703
1826,1.25280199944973
1831,0.72299199923873
1840,0.878245001658797
1844,0.952423999086022
1846,0.749681001529098
1849,1.47948599979281
1869,1.40135000087321
1878,1.7152800001204
1881,3.32891200110316
1892,0.86748000048101
1895,1.00735899992287
1896,0.783020000904799
1907,1.22562500089407
1913,0.966336999088526
1927,1.29232299886644
1933,0.81857500039041
1949,1.45488700084388
1951,0.941150998696685
1953,0.980158999562264
1956,1.69722600094974
1957,1.0215950012207
1959,0.774349998682737
1962,0.898430999368429
1974,1.06606600061059
1978,1.05312700010836
1979,1.18585500121117
1984,0.604415999725461
1995,1.11795900017023
2005,0.812031000852585
2013,1.26786400005221
2028,0.757442999631166
2040,0.896050000563264
2049,1.30895400047302
2051,1.21882600151002
2059,0.578497998416424
2063,0.660320999100804
2069,1.1057390011847
2077,1.43345099873841
2080,1.04897900111973
2097,1.14537899941206
2100,1.65343599952757
2101,0.704382000491023
2104,0.83835900016129
2108,0.955436000600457
2111,0.898113999515772
2119,0.712649999186397
2120,1.05264800041914
2130,0.998647000640631
2133,0.713983999565244
2145,1.10747399926186
2146,0.97078699991107
2147,0.786302000284195
2157,1.15929700061679
2165,0.931714000180364
2171,0.807987999171019
2181,1.54978000000119
2185,0.787466999143362
2187,0.739313999190927
2217,0.8021020013839
2224,1.33085700124502
2229,0.874526999890804
2231,0.610230000689626
2233,1.74489199928939
2237,1.02105700038373
2241,1.10379900038242
2251,1.30750199966133
2252,1.10404699854553
2255,1.24980800040066
2258,0.743248000741005
2265,1.4752299990505
2266,0.748004999011755
2268,0.856852000579238
2269,1.81071700155735
2275,1.24600199982524
2283,1.10696100071073
2287,1.4804090000689
2290,1.03147900104523
2301,1.17333300039172
2313,0.613043000921607
2315,0.9614929985255
2334,0.827237000688911
2345,0.837203999981284
2347,1.03360900096595
2363,0.896790999919176
2374,1.04238700121641
2375,1.32577100023627
2376,0.895609000697732
2383,1.17671599984169
2385,0.92018000036478
2386,1.2456440012902
2393,0.649301998317242
2406,1.26623000018299
2434,1.09758500009775
2436,0.717693999409676
2438,0.77038399875164
2445,1.41761500015855
2456,2.1689720004797
2461,0.584360999986529
2477,0.722178000956774
2500,0.949033999815583
2502,1.38831099867821
2520,1.08648500032723
2544,0.626692000776529
2558,0.628333998844028
2559,0.956832999363542
2560,0.985038001090288
2564,1.25630999915302
2573,1.12299799919128
2593,0.941244000568986
2608,1.03253800049424
2623,1.2651180010289
2632,1.03807799890637
2638,0.935782998800278
2642,0.925434999167919
2645,1.00761899910867
2649,1.25142000056803
2661,0.986602999269962
2668,1.2497279997915
2673,1.03597800061107
2687,0.786208998411894
2710,1.76758700050414
2721,0.920505000278354
2730,2.00522399879992
2739,1.24792899936438
2743,0.76677400059998
2745,1.54889900051057
2763,1.23172499984503
2774,0.672617999836803
2778,0.6977310013026
2783,1.4051280003041
2796,0.809514001011848
2822,0.78970200009644
2825,1.34958600066602
2830,2.82317199930549
2842,1.54001500084996
2846,31.1946259997785
2848,1.69725500047207
2853,1.40336200036109
2857,1.36258400045335
2882,0.624083999544382
2884,1.15192300081253
2886,1.18830600008369
2907,0.590385999530554
2926,1.59230699948967
2949,0.745277000591159
2957,1.31299900077283
2959,1.40767399966717
2960,1.16463300026953
2962,1.15719899907708
2965,0.89886000007391
2998,0.750560000538826
3002,1.17819100059569
3033,33.6689560003579
3067,1.89976499974728
3070,33.2231019996107
3071,1.12388999946415
3086,1.29411699995399
3094,0.947175001725554
3095,0.989284999668598
3109,1.00200800038874
3115,0.901740999892354
3124,0.947442000731826
3153,1.08108199946582
3165,1.67385300062597
3176,0.977241998538375
3184,1.08609499968588
3193,1.32817599922419
3199,0.981211001053452
3205,1.26451699994504
3209,1.27896600030363
3213,0.780342999845743
3244,0.867342999204993
3260,1.35474799945951
3278,0.868388000875711
3284,0.80816899985075
3305,0.631420999765396
3306,0.767946001142263
3308,0.831392001360655
3317,1.26282300055027
3321,0.773943999782205
3326,0.98603199981153
3333,0.930556001141667
3351,0.701941000297666
3359,1.00883500091732
3372,0.670237999409437
3387,0.680198999121785
3389,1.21879299916327
3399,0.854594999924302
3403,0.784110998734832
3407,0.721177000552416
3411,1.06093999929726
3423,1.9872069992125
3433,1.19406600110233
3444,1.02315600030124
3447,0.605188999325037
3465,1.65994200110436
3471,1.73856200091541
3491,1.00349499844015
3500,1.62827299907804
3506,0.671128999441862
3513,0.722994999960065
3514,1.52417699992657
3516,0.857147000730038
3517,0.58755499869585
3539,0.953057000413537
3542,1.00070699863136
3578,1.08504999987781
3580,1.20801600068808
3583,1.11573300138116
3592,1.93397800065577
3596,1.35687199980021
3629,0.880958998575807
3649,1.11863300018013
3661,1.8580649998039
3672,0.96688299998641
3680,0.832914000377059
3682,1.00383499823511
3683,1.65034200064838
3685,1.64680000022054
3733,1.544539000839
3738,1.39342799969018
3762,1.68860499933362
3775,1.16676899977028
3781,0.84799100086093
3801,0.769456000998616
3812,0.87338500097394
3827,1.26718099974096
3831,0.967341000214219
3841,1.28252100013196
3843,1.18407000042498
3850,0.954086000099778
