filename,size,total,average,median
/mnt/d/linux/isabelle/src/HOL/Auth/Auth_Shared.thy,501,17.1259469799697,0.017108838141828,0.016116000711918
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/NTP/Packet.thy,535,19.5842200815678,0.019564655426142,0.018784001469612
/mnt/d/linux/isabelle/src/HOL/Library/Code_Prolog.thy,537,19.3385149762034,0.019319195780423,0.01842899993062
/mnt/d/linux/isabelle/src/HOL/Hoare_Parallel/RG_Com.thy,560,80.0902370363474,0.080010226809538,0.0187649987638
/mnt/d/linux/isabelle/src/HOL/Corec_Examples/Tests/Merge_B.thy,570,24.167335961014,0.024143192768246,0.021008998155594
/mnt/d/linux/isabelle/src/HOL/TLA/Memory/RPCMemoryParams.thy,576,19.5840000770986,0.019564435641457,0.018647998571396
/mnt/d/linux/isabelle/src/Doc/Codegen/Setup.thy,586,23.2093319930136,0.023186145847167,0.019246000796557
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Lookup2.thy,586,21.9094629697502,0.021887575394356,0.021118998527527
/mnt/d/linux/isabelle/src/HOL/Library/Code_Target_Numeral_Float.thy,590,19.9867689609528,0.019966802158794,0.019166998565197
/mnt/d/linux/isabelle/src/HOL/Hoare/ExamplesAbort.thy,591,18.8893900290132,0.018870519509504,0.017657000571489
/mnt/d/linux/isabelle/src/HOL/Library/Sum_of_Squares.thy,602,20.436588998884,0.020416172826058,0.019726000726223
/mnt/d/linux/isabelle/src/HOL/SPARK/Manual/Simple_Greatest_Common_Divisor.thy,605,20.2555180080235,0.020235282725298,0.019233997911215
/mnt/d/linux/isabelle/src/HOL/HOLCF/FOCUS/FOCUS.thy,605,23.4304138980806,0.023407006891189,0.022576000541449
/mnt/d/linux/isabelle/src/HOL/ex/Guess.thy,616,21.0584239289165,0.021037386542374,0.020112000405789
/mnt/d/linux/isabelle/src/FOL/ex/Locale_Test/Locale_Test3.thy,650,23.3490500450134,0.023325724320693,0.022259999066591
/mnt/d/linux/isabelle/src/HOL/SAT.thy,654,22.9534239955246,0.022930493502023,0.021827001124621
/mnt/d/linux/isabelle/src/FOL/ex/Locale_Test/Locale_Test2.thy,658,23.812918022275,0.023789128893382,0.02267300337553
/mnt/d/linux/isabelle/src/HOL/Corec_Examples/Tests/Merge_C.thy,665,25.063987031579,0.025038948083496,0.023128002882004
/mnt/d/linux/isabelle/src/HOL/Corec_Examples/Tests/Merge_A.thy,666,40.0639640167356,0.040023940076659,0.033601999282837
/mnt/d/linux/isabelle/src/HOL/Real_Asymp/Inst_Existentials.thy,679,23.7855829447508,0.023761821123627,0.022812001407147
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Cmp.thy,682,27.7893879488111,0.027761626322489,0.026895999908447
/mnt/d/linux/isabelle/src/HOL/Datatype_Examples/TreeFsetI.thy,682,22.6533940732479,0.022630763309938,0.021745000034571
/mnt/d/linux/isabelle/src/HOL/Imperative_HOL/Imperative_HOL_ex.thy,682,22.9585270062089,0.022935591414794,0.021758001297712
